"","C11 - Hospitales Generales","0114003668","47784","HOSPITAL QUIRONSALUD CORDOBA","Andalucía","Córdoba","Córdoba","AVDA","DEL AEROPUERTO, S/N","S/N","14004","INFO.COR@QUIRONSALUD.ES","","957410000","","Privados","Privados","30/08/2018","18/11/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.51 Cirugía refractiva,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.81 Extracción de sangre para donación,U.82 Servicio de transfusión,U.83 Farmacia,U.84 Depósito de medicamentos,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.91 Medicina de la educación física y el deporte,","37.872282454025","-4.8018585520179"
"","C11 - Hospitales Generales","0114000537","16065","HOSPITAL CRUZ ROJA DE CORDOBA","Andalucía","Córdoba","Córdoba","PASEO","DE LA VICTORIA","S/N","14004","LUCIARETENAGA@HCRC.ES","957293993","957420666","","Privados","Privados","31/03/1994","17/04/2020","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.38 Quemados,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.71 Atención sanitaria a drogodependientes,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","37.879983277432","-4.7844344213269"
"","C11 - Hospitales Generales","0114000532","16062/24","HOSPITAL LOS MORALES","Andalucía","Córdoba","Córdoba","CTRA","LOS MOLARES","S/N","14012","","","957012042","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","02/03/1994","30/12/2020","Autorizacion de modificacion","U.10 Endocrinología,U.101 Terapias no convencionales,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.22 Cuidados intermedios neonatales,U.23 Cuidados intensivos neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.85 Farmacología clínica,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.89 Asistencia a lesionados y contaminados por elementos radiactivos y radiaciones ionizantes,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.93 Extracción de órganos,U.94 Trasplante de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.97 Banco de tejidos,U.99 Medicina del trabajo,","37.933926025485","-4.8050953366436"
"","C12 - Hospitales especializados","1215000173","C-15-000187","CENTRO ONCOLOXICO DE GALICIA","Galicia","Coruña, A","Coruña, A","CALLE","DOCTOR CAMILO VEIRAS","1","15009","CONTACTO@COG.ES","981287122","981287499","","Privados","Privados","25/10/1988","03/10/2017","Modificacion administrativa","U.1 Medicina general/de familia,U.13 Medicina interna,U.17 Neurología,U.19 Oncología,U.2 Enfermería,U.26 Ginecología,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.43 Cirugía general y digestivo,U.46 Cirugía plástica y reparadora,U.52 Otorrinolaringología,U.53 Urología,U.59 Fisioterapia,U.61 Logopedia,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.90 Medicina preventiva,","43.336938881411","-8.3906275644798"
"","C11 - Hospitales Generales","1215000183","C-15-000199","HOSPITAL PUBLICO VIRXE DA XUNQUEIRA","Galicia","Coruña, A","Cee","PASEO","ALCALDE PEPE SANCHEZ","7","15270","","981706198","981706010","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","16/03/1999","29/07/2016","Modificacion administrativa","U.10 Endocrinología,U.100 Transporte sanitario (carretera, aéreo, marítimo),U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.2 Enfermería,U.20 Pediatría,U.22 Cuidados intermedios neonatales,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.43 Cirugía general y digestivo,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.69 Psiquiatría,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.90 Medicina preventiva,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","42.954207258385","-9.1911915493483"
"","C11 - Hospitales Generales","1215000179","C-15-000194","COMPLEXO HOSPITALARIO UNIVERSITARIO DE SANTIAGO","Galicia","Coruña, A","Santiago de Compostela","CALLE","CHOUPANA (DA)","S/N","15706","","981950900","981950000","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","29/04/2002","28/07/2016","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.22 Cuidados intermedios neonatales,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.28 Fecundación in vitro,U.3 Enfermería obstétrico-ginecológica (matrona),U.30 Laboratorio de semen para capacitación espermática,U.31 Banco de embriones,U.32 Recuperación de oocitos,U.34 Interrupción voluntaria del embarazo,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.40 Cirugía cardiaca,U.41 Hemodinámica,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.54 Litotricia renal,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.60 Terapia ocupacional,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.66 Atención sanitaria domiciliaria,U.67 Cuidados paliativos,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.70 Psicología clínica,U.71 Atención sanitaria a drogodependientes,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.85 Farmacología clínica,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,U.93 Extracción de órganos,U.94 Trasplante de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.97 Banco de tejidos,U.99 Medicina del trabajo,","42.869380868126","-8.5657444340516"
"","C11 - Hospitales Generales","1215000178","C-15-000192","HOSPITAL JUAN CARDONA","Galicia","Coruña, A","Ferrol","CALLE","PARDO BAZAN","S/N","15406","INFO@HJCARDONA.ORG","981326604","981312500","","Privados","Privados","19/10/1990","07/10/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.26 Ginecología,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.46 Cirugía plástica y reparadora,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.59 Fisioterapia,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.68 Urgencias,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.93 Extracción de órganos,U.96 Implantación de tejidos,U.99 Medicina del trabajo,","43.480472978266","-8.2026357056695"
"","C11 - Hospitales Generales","1215000174","C-15-000188","HOSPITAL QUIRONSALUD A CORUÑA","Galicia","Coruña, A","Coruña, A","CALLE","LONDRES","2","15009","INFO.ACORUNA@QUIRONSALUD.ES","981133586","981219800","","Privados","Privados","03/07/1990","10/10/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.17 Neurología,U.18 Neurofisiología,U.2 Enfermería,U.20 Pediatría,U.22 Cuidados intermedios neonatales,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.28 Fecundación in vitro,U.3 Enfermería obstétrico-ginecológica (matrona),U.30 Laboratorio de semen para capacitación espermática,U.31 Banco de embriones,U.32 Recuperación de oocitos,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.59 Fisioterapia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","43.328800467773","-8.4002355644843"
"","C13 - Hospitales de media y larga estancia","0917000807","H17001389","CLINICA SALUS INFIRMORUM","Cataluña","Girona","Banyoles","PASEO","MOSSEN LLUIS CONSTANS","130","17820","SI.DIREC@TELELINE.ES","972573202","972570208","","Privados","Privados","10/08/1989","10/08/1989","Autorizacion de funcionamiento","U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.20 Pediatría,U.26 Ginecología,U.35 Anestesia y Reanimación,U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.63 Cirugía mayor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.7 Cardiología,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,","42.114731868893","2.7611625501917"
"","C13 - Hospitales de media y larga estancia","0917000826","H17049060","CENTRE SOCIOSANITARI DE PUIGCERDA","Cataluña","Girona","Puigcerdà","CMNO","ANTIC DE LLIVIA","S/N","17520","JCATALA@HOSPITALPUIGCERDA.COM","972881143","972880150","","Privados","Privados","12/05/2000","28/05/2018","Autorizacion de modificacion","U.65 Hospital de día,U.84 Depósito de medicamentos,U.900 Otras unidades asistenciales,","42.437393835951","1.9307868281894"
"","C11 - Hospitales Generales","0917000820","H17001580","HOSPITAL DE PALAMOS","Cataluña","Girona","Palamós","CALLE","HOSPITAL","36","17230","DIRECCIO@HOSPPAL.ES","972602437","972600160","","Privados","Privados","10/05/1988","10/05/1988","Autorizacion de funcionamiento","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.12 Geriatría,U.13 Medicina interna,U.14 Nefrología,U.15 Diálisis,U.16 Neumología,U.17 Neurología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.27 Inseminación artificial,U.3 Enfermería obstétrico-ginecológica (matrona),U.32 Recuperación de oocitos,U.33 Planificación familiar,U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.43 Cirugía general y digestivo,U.46 Cirugía plástica y reparadora,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.7 Cardiología,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.91 Medicina de la educación física y el deporte,U.99 Medicina del trabajo,","41.85292423351","3.1317256132519"
"","C11 - Hospitales Generales","0118001566","27676","HOSPITAL DE ALTA RESOLUCION DE  GUADIX","Andalucía","Granada","Guadix","AVDA","MARIANA PINEDA","S/N","18500","SUGERENCIAS@EPHPO.ES","958699008","958699136","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","09/01/2007","11/05/2018","Modificacion administrativa","U.1 Medicina general/de familia,U.13 Medicina interna,U.16 Neumología,U.17 Neurología,U.2 Enfermería,U.20 Pediatría,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.75 Inmunología,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.83 Farmacia,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.90 Medicina preventiva,U.900 Otras unidades asistenciales,U.95 Obtención de tejidos,U.96 Implantación de tejidos,U.99 Medicina del trabajo,","37.30972464553","-3.1453620829831"
"","C13 - Hospitales de media y larga estancia","1620003048","20 C.1.3. 12144","EIBAR OSPITALEA","País Vasco","Gipuzkoa","Eibar","CALLE","6-8","S/N","20600","SECRETARIADIRECCION.OSIBARRENA@OSAKIDETZA.EUS","943032888","943032802","","Otras entidades u organismos públicos de dependencia autonómica","Publicos","12/11/2018","22/10/2020","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.13 Medicina interna,U.16 Neumología,U.17 Neurología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.60 Terapia ocupacional,U.61 Logopedia,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.7 Cardiología,U.70 Psicología clínica,U.72 Obtención de muestras,U.82 Servicio de transfusión,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.90 Medicina preventiva,","43.182465867876","-2.4822223799091"
"","C12 - Hospitales especializados","1620000001","20 C.1.1. 11","MUTUALIA CLINICA PAKEA","País Vasco","Gipuzkoa","Donostia/San Sebastián","CALLE","PASEO DE ARRIOLA","26","20018","CLINICA@PAKEA.ES","943211188","902540250, 943212600","WWW.MUTUALIA.ES","Mutuas Colaboradoras  con la Seguridad Social","Privados","16/07/1996","19/12/2017","Autorizacion de modificacion","U.13 Medicina interna,U.2 Enfermería,U.35 Anestesia y Reanimación,U.46 Cirugía plástica y reparadora,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.68 Urgencias,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.82 Servicio de transfusión,U.84 Depósito de medicamentos,U.88 Radiodiagnóstico,U.96 Implantación de tejidos,","43.31172947428","-2.0136588644938"
"","C11 - Hospitales Generales","0121000151","16081","CLINICA LOS NARANJOS","Andalucía","Huelva","Huelva","PASEO","DE LOS NARANJOS","1","21004","LUISA.SILVAN@GRUPOHLA.COM","959243099","959243900","","Privados","Privados","24/10/1995","08/12/2020","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.11 Nutrición y Dietética,U.13 Medicina interna,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.37 Medicina intensiva,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.42 Cirugía torácica,U.43 Cirugía general y digestivo,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.6 Alergología,U.61 Logopedia,U.62 Foniatría,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.82 Servicio de transfusión,U.83 Farmacia,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.95 Obtención de tejidos,U.99 Medicina del trabajo,","37.262406679271","-6.9494400523193"
"","C11 - Hospitales Generales","0121000146","16077","HOSPITAL INFANTA ELENA","Andalucía","Huelva","Huelva","CALLE","DR. PEDRO NARANJO RODRÃ­GUEZ","S/N","21007","DIRECCION.HIE.SSPA@JUNTADEANDALUCIA.ES","959015145","959015132","","Servicios o Institutos de Salud de las comunidades autónomas","Publicos","02/03/1994","30/12/2020","Autorizacion de funcionamiento","U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.22 Cuidados intermedios neonatales,U.25 Obstetricia,U.26 Ginecología,U.35 Anestesia y Reanimación,U.37 Medicina intensiva,U.43 Cirugía general y digestivo,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.57 Rehabilitación,U.59 Fisioterapia,U.60 Terapia ocupacional,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.65 Hospital de día,U.67 Cuidados paliativos,U.68 Urgencias,U.7 Cardiología,U.73 Análisis clínicos,U.74 Bioquímica clínica,U.76 Microbiología y Parasitología,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.83 Farmacia,U.84 Depósito de medicamentos,U.85 Farmacología clínica,U.86 Radioterapia,U.88 Radiodiagnóstico,U.89 Asistencia a lesionados y contaminados por elementos radiactivos y radiaciones ionizantes,U.9 Aparato digestivo,U.90 Medicina preventiva,U.93 Extracción de órganos,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","37.280445479216","-6.912654567654"
"","C11 - Hospitales Generales","0222000006","2210017","HOSPITAL VIAMED SANTIAGO","Aragón","Huesca","Huesca","CALLE","SARIÑENA","12","22004","BNASARRE@VIAMEDSANTIAGO.COM","974703011","974220600","","Privados","Privados","15/03/2006","21/02/2019","Autorizacion de modificacion","U.1 Medicina general/de familia,U.10 Endocrinología,U.12 Geriatría,U.13 Medicina interna,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.2 Enfermería,U.20 Pediatría,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.39 Angiología y Cirugía Vascular,U.4 Podología,U.40 Cirugía cardiaca,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.47 Cirugía estética,U.48 Medicina estética,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.59 Fisioterapia,U.6 Alergología,U.61 Logopedia,U.63 Cirugía mayor ambulatoria,U.64 Cirugía menor ambulatoria,U.66 Atención sanitaria domiciliaria,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.78 Genética,U.79 Hematología clínica,U.8 Dermatología,U.80 Laboratorio de hematología,U.82 Servicio de transfusión,U.84 Depósito de medicamentos,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.96 Implantación de tejidos,","42.141463368862","-0.41707274979376"
"","C11 - Hospitales Generales","0724001714","24-C11-0004","HOSPITAL HM SAN FRANCISCO","Castilla y León","León","León","CALLE","MARQUESES DE SAN ISIDRO","11","24004","JSAZ@HMHOSPITALES.COM","987202300","987202111","","Privados","Privados","07/12/1999","20/12/2017","Modificacion administrativa","U.1 Medicina general/de familia,U.10 Endocrinología,U.13 Medicina interna,U.14 Nefrología,U.16 Neumología,U.17 Neurología,U.18 Neurofisiología,U.19 Oncología,U.2 Enfermería,U.20 Pediatría,U.21 Cirugía pediátrica,U.24 Reumatología,U.25 Obstetricia,U.26 Ginecología,U.3 Enfermería obstétrico-ginecológica (matrona),U.35 Anestesia y Reanimación,U.36 Tratamiento del dolor,U.39 Angiología y Cirugía Vascular,U.43 Cirugía general y digestivo,U.44 Odontología/Estomatología,U.45 Cirugía maxilofacial,U.46 Cirugía plástica y reparadora,U.49 Neurocirugía,U.5 Vacunación,U.50 Oftalmología,U.52 Otorrinolaringología,U.53 Urología,U.55 Cirugía ortopédica y Traumatología,U.6 Alergología,U.68 Urgencias,U.69 Psiquiatría,U.7 Cardiología,U.72 Obtención de muestras,U.73 Análisis clínicos,U.77 Anatomía patológica,U.79 Hematología clínica,U.8 Dermatología,U.82 Servicio de transfusión,U.83 Farmacia,U.86 Radioterapia,U.87 Medicina nuclear,U.88 Radiodiagnóstico,U.9 Aparato digestivo,U.900 Otras unidades asistenciales,U.91 Medicina de la educación física y el deporte,U.95 Obtención de tejidos,U.96 Implantación de tejidos,","42.589970763335","-5.5723982342053"
